Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),w,x,y,z,Direct (°),Yaw (°),Pitch (°),Roll (°),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
229.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08659911156,0.1059365273,0.1339464188
230.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02081997506,0.1483902931,0.1955881119
231.0979401,,,,,,,,,,,,,,,,,,,,,,0.08198559284,0.1493883133,0.1770772934
232.0979401,,,,,,,,,,,,,,,,,,,,,,0.07427950203,-0.08268237114,-0.01359653473
233.0979401,,,,,,,,,,,,,,,,,,,,,,0.1293501556,0.005888223648,0.3261995316
234.0979401,,,,,,,,,,,,,,,,,,,,,,0.01790067554,0.204883337,0.3150501251
235.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1229066551,0.2654366493,0.4429941177
236.0979401,,,,,,,,,,,,,,,,,,,,,,0.03954005986,0.3509943485,0.2108850479
237.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1097857505,0.04743933678,0.05842494965
238.0979401,,,,,,,,,,,,,,,,,,,,,,0.04084616899,0.4338417053,0.2809534073
239.0979401,,,,,,,,,,,,,,,,,,,,,,0.008774518967,0.3437874317,0.6334791183
240.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1424657106,0.05979824066,0.2617073059
241.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1809142679,-0.01288294792,0.2758684158
242.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09929411858,0.229227066,0.02925872803
243.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02607631683,0.0987868309,0.1363048553
244.0979401,,,,,,,,,,,,,,,,,,,,,,0.03113797307,0.1242570877,0.4172515869
245.0979401,,,,,,,,,,,,,,,,,,,,,,0.08494199067,-0.1055371761,0.1501102448
246.0979401,,,,,,,,,,,,,,,,,,,,,,0.03494082391,0.07338666916,0.1457157135
247.0979401,,,,,,,,,,,,,,,,,,,,,,-0.001374602318,0.3234090805,0.1475934982
248.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0669387877,0.1592097282,0.2027301788
249.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03060724773,0.1939196587,0.2308206558
250.0979401,,,,,,,,,,,,,,,,,,,,,,-0.008128657937,0.07764554024,0.03373908997
251.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07489171624,0.0955016613,-0.09131908417
252.0979401,,,,,,,,,,,,,,,,,,,,,,0.08261917531,0.1532623768,0.3834161758
253.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05047806725,0.05367231369,0.3475008011
254.0979401,,,,,,,,,,,,,,,,,,,,,,0.06726516783,-0.04370379448,-0.04655170441
255.0979401,,,,,,,,,,,,,,,,,,,,,,0.04917012155,-0.06410121918,-0.04304122925
256.0979401,,,,,,,,,,,,,,,,,,,,,,0.07160721719,-0.2576811314,0.08440876007
257.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1179780066,0.1363370419,0.1561365128
258.0979401,,,,,,,,,,,,,,,,,,,,,,0.05371725559,-0.07182431221,0.2588005066
259.0979401,,,,,,,,,,,,,,,,,,,,,,0.04497078061,0.1154530048,0.1775245667
260.0979401,,,,,,,,,,,,,,,,,,,,,,0.06599473953,-0.1292226315,0.01508140564
261.0979401,,,,,,,,,,,,,,,,,,,,,,0.1334386766,-0.1052062511,-0.01302909851
262.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02320370078,0.05751895905,0.1003875732
263.0979401,,,,,,,,,,,,,,,,,,,,,,0.07784461975,0.1779713631,0.1608333588
264.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03529477119,0.09972548485,0.236869812
265.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1078308821,0.06764769554,0.2967643738
266.0979401,,,,,,,,,,,,,,,,,,,,,,0.1646178961,0.001744747162,0.0550661087
267.0979401,,,,,,,,,,,,,,,,,,,,,,0.1497979164,0.1669454575,0.1888484955
268.0979401,,,,,,,,,,,,,,,,,,,,,,0.0542165041,-0.1339197159,-0.001147270203
269.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06560274959,0.04025530815,0.03717803955
270.0979401,,,,,,,,,,,,,,,,,,,,,,0.003304958344,-0.03222227097,0.103017807
271.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1046349704,0.05289721489,-0.039270401
272.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08048814535,0.1612505913,0.1704301834
273.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02165514231,-0.09206438065,-0.08978843689
274.0979401,,,,,,,,,,,,,,,,,,,,,,0.04204663634,0.0249786377,0.09978199005
275.0979401,,,,,,,,,,,,,,,,,,,,,,0.06570667028,0.00505399704,0.2924175262
276.0979401,,,,,,,,,,,,,,,,,,,,,,0.01171627641,0.08057022095,0.1838636398
277.0979401,,,,,,,,,,,,,,,,,,,,,,0.01260645688,0.1470854282,0.01048278809
278.0979401,,,,,,,,,,,,,,,,,,,,,,0.04733017087,0.09318947792,0.3299818039
279.0979401,,,,,,,,,,,,,,,,,,,,,,0.1525944173,-0.01021790504,-0.1693172455
280.0979401,,,,,,,,,,,,,,,,,,,,,,-0.166845113,0.1065235138,0.401137352
281.0979401,,,,,,,,,,,,,,,,,,,,,,0.1036103964,0.0166926384,0.1412363052
282.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03522104025,0.08807396889,0.2092618942
283.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1042873263,0.03985071182,-0.0499048233
284.0979401,,,,,,,,,,,,,,,,,,,,,,0.05527107418,0.04790949821,0.1457605362
285.0979401,,,,,,,,,,,,,,,,,,,,,,0.03349661082,0.09069705009,0.04685497284
286.0979401,,,,,,,,,,,,,,,,,,,,,,0.002785284072,0.06687259674,0.1868429184
287.0979401,,,,,,,,,,,,,,,,,,,,,,-0.007332354784,0.02029323578,0.2021951675
288.0979401,,,,,,,,,,,,,,,,,,,,,,0.06657470763,-0.001785516739,0.2112550735
289.0979401,,,,,,,,,,,,,,,,,,,,,,0.05716379732,0.1200799942,0.07698059082
290.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06512918323,0.07511043549,0.05174732208
291.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05688431859,0.06959342957,0.06827640533
292.0979401,,,,,,,,,,,,,,,,,,,,,,0.003576252609,-0.1434230804,0.05359840393
293.0979401,,,,,,,,,,,,,,,,,,,,,,0.01677428186,0.124835968,0.1817073822
294.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07435768843,-0.01489186287,0.2159070969
295.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02374510653,0.2180240154,0.1607952118
296.0979401,,,,,,,,,,,,,,,,,,,,,,0.03771649301,-0.07773518562,0.2622880936
297.0979401,,,,,,,,,,,,,,,,,,,,,,0.01806830242,-0.02863430977,0.2482051849
298.0979401,,,,,,,,,,,,,,,,,,,,,,0.01961429045,-0.1385242939,0.1513414383
299.0979401,,,,,,,,,,,,,,,,,,,,,,-0.007258739322,0.03848862648,0.2200651169
300.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06817008555,0.09793663025,0.05914878845
301.0979401,,,,,,,,,,,,,,,,,,,,,,0.02973718941,0.1061313152,0.2511892319
302.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09065824747,0.005249023438,0.1466827393
303.0979401,,,,,,,,,,,,,,,,,,,,,,-0.00817351602,0.04849720001,0.1147041321
304.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03233465552,0.0156621933,0.2463006973
305.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1033285633,-0.04429912567,0.2083387375
306.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1256465614,0.1024432182,0.2407102585
307.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02039280161,0.08607554436,-0.1292047501
308.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0349936448,-0.03222084045,0.08416080475
309.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05777034536,0.04951477051,0.005264282227
310.0979401,,,,,,,,,,,,,,,,,,,,,,0.01718194783,-0.1140153408,0.1434745789
311.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1145486832,-0.1450703144,0.1370592117
312.0979401,,,,,,,,,,,,,,,,,,,,,,0.004235960543,0.06154370308,0.3280534744
313.0979401,,,,,,,,,,,,,,,,,,,,,,0.002754706889,0.03704380989,0.3446378708
314.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02402348444,0.05350351334,0.3144416809
315.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01886975765,-0.007934093475,-0.05387115479
316.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05200207233,-0.0545732975,0.1002588272
317.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01142250001,0.000794172287,0.07418823242
318.0979401,,,,,,,,,,,,,,,,,,,,,,0.04878770933,0.01894521713,-0.02274417877
319.0979401,,,,,,,,,,,,,,,,,,,,,,0.08496639132,-0.05780291557,-0.08226203918
320.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1899237335,-0.1060619354,-0.05380439758
321.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02668917179,-0.04493355751,-0.1763124466
322.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06698989868,-0.1358215809,-0.3106975555
323.0979401,,,,,,,,,,,,,,,,,,,,,,0.09638901055,-0.03380322456,-0.3987617493
324.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2373419404,-0.02582359314,-0.3301086426
325.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05814673752,0.03029465675,-0.260594368
326.0979401,,,,,,,,,,,,,,,,,,,,,,0.0003747884184,-0.1489155293,-0.1923894882
327.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08009630442,-0.0901157856,-0.2712650299
328.0979401,,,,,,,,,,,,,,,,,,,,,,0.08354088664,-0.0294251442,-0.3145990372
329.0979401,,,,,,,,,,,,,,,,,,,,,,0.07154881209,-0.03612852097,-0.1319704056
330.0979401,,,,,,,,,,,,,,,,,,,,,,0.0001917593181,-0.09923672676,-0.1569194794
331.0979401,,,,,,,,,,,,,,,,,,,,,,0.04462550581,0.03751635551,0.08789730072
332.0979401,,,,,,,,,,,,,,,,,,,,,,0.05491086096,0.08668589592,0.0799665451
333.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02733795345,-0.01890993118,-0.00463104248
334.0979401,,,,,,,,,,,,,,,,,,,,,,0.007029391825,-0.06484293938,0.1317777634
335.0979401,,,,,,,,,,,,,,,,,,,,,,0.01541486382,-0.1250576973,-0.3959197998
336.0979401,,,,,,,,,,,,,,,,,,,,,,0.04993461072,-0.2172842026,-0.6798400879
337.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08011119068,-0.3664360046,-0.9386539459
338.0979401,,,,,,,,,,,,,,,,,,,,,,0.04882030189,-0.2805998325,-1.049501419
339.0979401,,,,,,,,,,,,,,,,,,,,,,0.1522428989,-0.1891832352,-0.9496622086
340.0979401,,,,,,,,,,,,,,,,,,,,,,0.05700677633,-0.2031137943,-1.02439785
341.0979401,,,,,,,,,,,,,,,,,,,,,,-0.008922666311,-0.2174532413,-1.036679268
342.0979401,,,,,,,,,,,,,,,,,,,,,,0.007476001978,-0.139298439,-0.8844814301
343.0979401,,,,,,,,,,,,,,,,,,,,,,0.0958340466,-0.2825191021,-0.6371746063
344.0979401,,,,,,,,,,,,,,,,,,,,,,0.1099939346,-0.2029058933,-0.3397855759
345.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0006940066814,-0.0688328743,-0.480632782
346.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03610980511,-0.1138057709,-0.2545785904
347.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05982318521,0.02157759666,-0.06509494781
348.0979401,,,,,,,,,,,,,,,,,,,,,,0.1072307825,0.06709527969,0.2257003784
349.0979401,,,,,,,,,,,,,,,,,,,,,,0.07556203008,0.3248836994,0.5652370453
350.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1776890159,0.4811353683,1.328411102
351.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0550288558,0.4342656136,1.43229866
352.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1331199706,0.1755948067,1.633595467
353.0979401,,,,,,,,,,,,,,,,,,,,,,0.03026339412,0.1681964397,1.434041977
354.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0006844020681,0.2047216892,1.278885841
355.0979401,,,,,,,,,,,,,,,,,,,,,,-0.007296075579,0.1555507183,1.298079491
356.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1087307855,0.231361866,1.419311523
357.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06703581661,0.0728495121,1.716803551
358.0979401,,,,,,,,,,,,,,,,,,,,,,0.11325638,0.1409025192,1.721733093
359.0979401,,,,,,,,,,,,,,,,,,,,,,0.02957790345,-0.04410386086,1.425127029
360.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06560263783,0.223708868,1.13539505
361.0979401,,,,,,,,,,,,,,,,,,,,,,0.0552810207,0.265837431,0.9887218475
362.0979401,,,,,,,,,,,,,,,,,,,,,,0.06846563518,0.439507246,0.7689170837
363.0979401,,,,,,,,,,,,,,,,,,,,,,0.03986234963,0.1648077965,0.6051921844
364.0979401,,,,,,,,,,,,,,,,,,,,,,0.04912869632,0.3964159489,0.914689064
365.0979401,,,,,,,,,,,,,,,,,,,,,,0.01466086693,0.02058768272,0.639383316
366.0979401,,,,,,,,,,,,,,,,,,,,,,0.224571377,0.1028003693,0.2702331543
367.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03361618519,-0.06060266495,0.2491044998
368.0979401,,,,,,,,,,,,,,,,,,,,,,0.001234412193,0.1024582386,0.1571874619
369.0979401,,,,,,,,,,,,,,,,,,,,,,-0.007450580597,0.1312453747,-0.07153701782
370.0979401,,,,,,,,,,,,,,,,,,,,,,0.04131600261,-0.02139258385,0.1861667633
371.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2295562476,-0.1758515835,0.1643342972
372.0979401,,,,,,,,,,,,,,,,,,,,,,0.003704190254,0.01367735863,0.5113067627
373.0979401,,,,,,,,,,,,,,,,,,,,,,0.1890250295,0.1537878513,0.06754398346
374.0979401,,,,,,,,,,,,,,,,,,,,,,0.05885368586,-0.1588251591,-0.1223039627
375.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1823176742,-0.113224268,0.3936233521
376.0979401,,,,,,,,,,,,,,,,,,,,,,0.1131865233,-0.09194016457,0.2030754089
377.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1336118281,0.04415941238,0.04767417908
378.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1150690615,0.1996507645,0.1563205719
379.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01412248611,0.01690936089,-0.07182788849
380.0979401,,,,,,,,,,,,,,,,,,,,,,0.2897838056,0.180794239,0.182100296
381.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2811615467,0.2129638195,0.146692276
382.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1406490207,-0.05850863457,-0.07845592499
383.0979401,,,,,,,,,,,,,,,,,,,,,,0.09786072373,-0.2002770901,0.1984462738
384.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1034163982,0.2642993927,-0.0562620163
385.0979401,,,,,,,,,,,,,,,,,,,,,,0.223521769,0.3334803581,0.1218147278
386.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03830014169,0.1527011395,0.05745601654
387.0979401,,,,,,,,,,,,,,,,,,,,,,0.03332191706,-0.1413543224,0.2095956802
388.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07366707921,0.1910765171,0.246928215
389.0979401,,,,,,,,,,,,,,,,,,,,,,0.1717123687,0.2644743919,-0.03473472595
390.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1115682796,-0.04890227318,0.2727413177
391.0979401,,,,,,,,,,,,,,,,,,,,,,0.04022080451,-0.1400387287,0.2081871033
392.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03484795988,0.09913802147,0.2333135605
393.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07113339007,-0.123303175,0.08921718597
394.0979401,,,,,,,,,,,,,,,,,,,,,,0.02596181631,0.001988172531,0.05925369263
395.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04086351395,0.08886122704,0.03497123718
396.0979401,,,,,,,,,,,,,,,,,,,,,,0.03375163674,0.1293635368,0.2538146973
397.0979401,,,,,,,,,,,,,,,,,,,,,,0.07252886891,0.1589078903,-0.09939193726
398.0979401,,,,,,,,,,,,,,,,,,,,,,0.01316861808,0.08847999573,-0.1692085266
399.0979401,,,,,,,,,,,,,,,,,,,,,,0.04986083508,0.1938884258,0.2041721344
400.0979401,,,,,,,,,,,,,,,,,,,,,,0.04513984919,0.3021359444,0.113781929
401.0979401,,,,,,,,,,,,,,,,,,,,,,0.01752681471,-0.156021595,0.09103679657
402.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2653926015,0.2451400757,-0.08488273621
403.0979401,,,,,,,,,,,,,,,,,,,,,,0.009312897921,0.04383683205,0.2390813828
404.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2053539455,0.1612224579,-0.2214412689
405.0979401,,,,,,,,,,,,,,,,,,,,,,0.001082062721,0.05139827728,-0.04370880127
406.0979401,,,,,,,,,,,,,,,,,,,,,,-0.002255164087,0.02363872528,0.1125154495
407.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0294171609,0.01245069504,0.06005764008
408.0979401,,,,,,,,,,,,,,,,,,,,,,0.1319568455,-0.1281969547,0.3275699615
409.0979401,,,,,,,,,,,,,,,,,,,,,,0.01442599855,0.07229375839,0.07102775574
410.0979401,,,,,,,,,,,,,,,,,,,,,,0.04880962521,0.0002040863037,-0.04312705994
411.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08860489726,0.1242485046,0.2309141159
412.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1239297464,0.07045602798,0.2775297165
413.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02881963551,0.1826851368,0.3729104996
414.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05822838843,-0.009116649628,0.2009496689
415.0979401,,,,,,,,,,,,,,,,,,,,,,0.006072159857,-0.0102789402,0.07106399536
416.0979401,,,,,,,,,,,,,,,,,,,,,,0.0492862314,0.1005499363,0.3276491165
417.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05488470197,0.06972980499,0.1982746124
418.0979401,,,,,,,,,,,,,,,,,,,,,,0.09145998955,0.01507973671,0.2103595734
419.0979401,,,,,,,,,,,,,,,,,,,,,,-0.050910905,0.1300451756,0.2927064896
420.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09618264437,-0.04203128815,0.09255886078
421.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03452193737,-0.2518641949,0.1429729462
422.0979401,,,,,,,,,,,,,,,,,,,,,,0.1013288498,0.02168345451,0.1466808319
423.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02442257106,0.1679568291,-0.2896614075
424.0979401,,,,,,,,,,,,,,,,,,,,,,0.01369307935,0.1363563538,-0.1289730072
425.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02435511351,0.009739160538,-0.00918006897
426.0979401,,,,,,,,,,,,,,,,,,,,,,0.03489354253,0.0884373188,-0.006338119507
427.0979401,,,,,,,,,,,,,,,,,,,,,,0.07125139236,-0.07807016373,0.01741027832
428.0979401,,,,,,,,,,,,,,,,,,,,,,0.109831959,0.04907679558,0.07515048981
429.0979401,,,,,,,,,,,,,,,,,,,,,,0.03143931925,0.01051139832,0.01860809326
430.0979401,,,,,,,,,,,,,,,,,,,,,,0.01497399807,0.4339859486,0.4674015045
431.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0145881325,0.2521355152,0.5961685181
432.0979401,,,,,,,,,,,,,,,,,,,,,,0.05254267156,0.2332394123,0.4198913574
433.0979401,,,,,,,,,,,,,,,,,,,,,,0.01799874008,0.1563141346,0.1489238739
434.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02110482752,0.07211375237,0.09451770782
435.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08876316249,0.04463577271,0.2689466476
436.0979401,,,,,,,,,,,,,,,,,,,,,,0.2492449582,0.09635472298,0.3322410583
437.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08654125035,0.1640601158,0.2150230408
438.0979401,,,,,,,,,,,,,,,,,,,,,,0.2282016575,-0.01006555557,0.08113002777
439.0979401,,,,,,,,,,,,,,,,,,,,,,0.1441198587,0.1386713982,0.6165027618
440.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05326412246,-0.0089199543,0.1265363693
441.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04834195971,0.07282137871,0.164981842
442.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09332831204,0.2028560638,0.1940536499
443.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05899429321,0.03799104691,0.07981872559
444.0979401,,,,,,,,,,,,,,,,,,,,,,0.04220759869,-0.004571676254,0.3510513306
445.0979401,,,,,,,,,,,,,,,,,,,,,,-0.006379108876,0.06218910217,0.2186965942
446.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05053614825,0.4204082489,0.3475704193
447.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09099574387,-0.03380632401,0.574098587
448.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04198511317,0.1320946217,0.1688508987
449.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0699769184,0.1692428589,0.4616718292
450.0979401,,,,,,,,,,,,,,,,,,,,,,-0.119803898,0.1012203693,0.1949644089
451.0979401,,,,,,,,,,,,,,,,,,,,,,0.04614792764,0.1010789871,0.2348480225
452.0979401,,,,,,,,,,,,,,,,,,,,,,0.2477267236,-0.07237792015,-0.06329250336
453.0979401,,,,,,,,,,,,,,,,,,,,,,0.09688070416,0.05341219902,0.1823577881
454.0979401,,,,,,,,,,,,,,,,,,,,,,0.08484013379,0.1305429935,0.1293821335
455.0979401,,,,,,,,,,,,,,,,,,,,,,-0.04189224541,-0.03071260452,0.1788740158
456.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01340638101,0.1980543137,0.2619218826
457.0979401,,,,,,,,,,,,,,,,,,,,,,0.06885543466,0.2063984871,-0.01714229584
458.0979401,,,,,,,,,,,,,,,,,,,,,,0.260191381,0.137162447,0.208278656
459.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07036784291,-0.01547122002,0.06516265869
460.0979401,,,,,,,,,,,,,,,,,,,,,,0.00276800245,0.0852355957,-0.08341217041
461.0979401,,,,,,,,,,,,,,,,,,,,,,-0.3295242786,0.4792628288,-0.1953191757
462.0979401,,,,,,,,,,,,,,,,,,,,,,0.128890872,0.02057433128,0.2468624115
463.0979401,,,,,,,,,,,,,,,,,,,,,,0.2001143992,0.02250146866,-0.2667751312
464.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09405213594,0.009238243103,0.1064357758
465.0979401,,,,,,,,,,,,,,,,,,,,,,0.0486222133,-0.02568912506,-0.2808790207
466.0979401,,,,,,,,,,,,,,,,,,,,,,-0.4296243191,0.1750323772,-0.4343528748
467.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1313422173,-0.06992435455,-0.1884508133
468.0979401,,,,,,,,,,,,,,,,,,,,,,-0.3281954527,0.1738379002,-0.1847543716
469.0979401,,,,,,,,,,,,,,,,,,,,,,0.1849209666,-0.1781723499,0.2753334045
470.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0699326992,-0.01194429398,-0.2305326462
471.0979401,,,,,,,,,,,,,,,,,,,,,,0.2030656934,-0.01527571678,0.1933717728
472.0979401,,,,,,,,,,,,,,,,,,,,,,0.01390421391,0.1034920216,0.1657371521
473.0979401,,,,,,,,,,,,,,,,,,,,,,-0.01320719719,-0.04149317741,-0.2182474136
474.0979401,,,,,,,,,,,,,,,,,,,,,,-0.08270451427,0.1591920853,0.09924697876
475.0979401,,,,,,,,,,,,,,,,,,,,,,0.0254214406,0.02281761169,0.06735420227
476.0979401,,,,,,,,,,,,,,,,,,,,,,-0.03798118234,0.03639578819,0.07566070557
477.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1772688329,0.03990268707,-0.06772232056
478.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0923461318,0.1479656696,0.0574464798
479.0979401,,,,,,,,,,,,,,,,,,,,,,0.02219718695,0.1716432571,0.1936502457
480.0979401,,,,,,,,,,,,,,,,,,,,,,-0.06406754255,0.09479188919,0.05030727386
481.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1046608388,0.03353500366,0.1543998718
482.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1204084158,0.06249952316,-0.1343135834
483.0979401,,,,,,,,,,,,,,,,,,,,,,-0.3021662235,-0.08737182617,-0.1055030823
484.0979401,,,,,,,,,,,,,,,,,,,,,,-0.3412817419,0.08060264587,0.009747505188
485.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1311255693,-0.008444309235,-0.2522945404
486.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1924224794,0.07774162292,-0.08368206024
487.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2772722244,0.09651088715,0.1051263809
488.0979401,,,,,,,,,,,,,,,,,,,,,,0.3063460588,0.2144117355,0.3653287888
489.0979401,,,,,,,,,,,,,,,,,,,,,,0.3572376966,0.2646577358,-0.07289886475
490.0979401,,,,,,,,,,,,,,,,,,,,,,-0.02174466848,0.1136050224,0.5033540726
491.0979401,,,,,,,,,,,,,,,,,,,,,,-0.07612046599,0.3309898376,0.5892086029
492.0979401,,,,,,,,,,,,,,,,,,,,,,-0.0001005232334,0.214651823,0.7240877151
493.0979401,,,,,,,,,,,,,,,,,,,,,,-0.05543375015,0.6370019913,1.537315369
494.0979401,,,,,,,,,,,,,,,,,,,,,,0.7286503911,0.2673330307,-0.5830674171
495.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1857150346,0.4261283875,0.9552946091
496.0979401,,,,,,,,,,,,,,,,,,,,,,-0.2743659616,0.4524059296,1.129973412
497.0979401,,,,,,,,,,,,,,,,,,,,,,-0.09463644028,0.412759304,1.058438301
498.0979401,,,,,,,,,,,,,,,,,,,,,,-0.004370629787,0.3989887238,1.096042633
499.0979401,,,,,,,,,,,,,,,,,,,,,,0.1788553596,0.2759017944,1.121975899
500.0979401,,,,,,,,,,,,,,,,,,,,,,-0.1586456895,0.519007206,1.552830696
501.0979401,,,,,,,,,,,,,,,,,,,,,,0.0276696682,0.3516535759,1.223944664
502.0979401,,,,,,,,,,,,,,,,,,,,,,0.2565437555,0.3143014908,1.377544403
503.0979401,,,,,,,,,,,,,,,,,,,,,,0.3279959857,0.2777619362,0.9457597733
504.0979401,,,,,,,,,,,,,,,,,,,,,,0.2766992152,0.2749447823,0.7783460617
505.0979401,,,,,,,,,,,,,,,,,,,,,,0.1198044866,0.232585907,0.7795495987
506.0979401,,,,,,,,,,,,,,,,,,,,,,0.1502941698,0.2276935577,0.5714149475
507.0979401,,,,,,,,,,,,,,,,,,,,,,0.1495898217,0.07647514343,0.4003181458
508.0979401,,,,,,,,,,,,,,,,,,,,,,0.1347772926,0.1343402863,0.3789930344
509.0979401,,,,,,,,,,,,,,,,,,,,,,0.1113848984,0.04281949997,0.07452106476
